State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,Andhra Pradesh_District,2020,Rabi,banana,33940.72,1111013.03
Andhra Pradesh,Andhra Pradesh_District,2020,Rabi,mango,40985.48,404461.34
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,coconut,42046.55,326730.9
Andhra Pradesh,Andhra Pradesh_District,2020,Whole Year,coffee,5563.94,3836.67
Andhra Pradesh,Andhra Pradesh_District,2020,Rabi,papaya,46713.21,1711469.63
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,grapes,36871.73,609435.24
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,orange,29988.36,372240.77
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,watermelon,24554.79,590785.03
Andhra Pradesh,Andhra Pradesh_District,2020,Rabi,lentil,42092.0,28799.15
Andhra Pradesh,Andhra Pradesh_District,2020,Whole Year,pigeonpeas,2828.33,1885.81
Andhra Pradesh,Andhra Pradesh_District,2020,Whole Year,mungbean,41893.31,23912.31
Andhra Pradesh,Andhra Pradesh_District,2020,Whole Year,blackgram,36319.2,26077.57
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,mothbeans,38019.76,13804.97
Andhra Pradesh,Andhra Pradesh_District,2020,Rabi,kidneybeans,7511.04,9985.12
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,pomegranate,622.03,5362.67
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,muskmelon,15884.31,107609.66
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,apple,42567.34,435068.1
Bihar,Bihar_District,2020,Rabi,rice,34688.18,63822.19
Bihar,Bihar_District,2020,Rabi,maize,21280.16,71569.21
Bihar,Bihar_District,2020,Whole Year,chickpea,22729.98,27105.88
Bihar,Bihar_District,2020,Kharif,cotton,16683.35,15124.11
Bihar,Bihar_District,2020,Kharif,jute,48113.26,114870.07
Bihar,Bihar_District,2020,Whole Year,banana,24494.1,621461.27
Bihar,Bihar_District,2020,Rabi,mango,45181.14,448355.79
Bihar,Bihar_District,2020,Kharif,coconut,40238.27,373909.25
Bihar,Bihar_District,2020,Kharif,coffee,20219.44,13384.8
Bihar,Bihar_District,2020,Kharif,papaya,16072.82,625987.58
Bihar,Bihar_District,2020,Kharif,grapes,25016.0,619753.62
Bihar,Bihar_District,2020,Whole Year,orange,23856.21,303366.96
Bihar,Bihar_District,2020,Whole Year,watermelon,33540.32,631405.51
Bihar,Bihar_District,2020,Rabi,lentil,2336.69,1381.35
Bihar,Bihar_District,2020,Kharif,pigeonpeas,25779.4,13473.85
Bihar,Bihar_District,2020,Whole Year,mungbean,40476.27,28003.53
Bihar,Bihar_District,2020,Kharif,blackgram,33888.64,22475.85
Bihar,Bihar_District,2020,Whole Year,mothbeans,771.27,183.75
Bihar,Bihar_District,2020,Rabi,kidneybeans,27021.66,26529.7
Bihar,Bihar_District,2020,Rabi,pomegranate,32582.03,293404.5
Bihar,Bihar_District,2020,Whole Year,muskmelon,15016.69,227632.2
Bihar,Bihar_District,2020,Rabi,apple,4873.97,55406.38
Gujarat,Gujarat_District,2020,Rabi,rice,21554.0,50675.94
Gujarat,Gujarat_District,2020,Kharif,maize,40581.81,153009.38
Gujarat,Gujarat_District,2020,Rabi,chickpea,12679.05,17518.48
Gujarat,Gujarat_District,2020,Kharif,cotton,39891.47,17456.33
Gujarat,Gujarat_District,2020,Whole Year,jute,26440.22,41241.38
Gujarat,Gujarat_District,2020,Rabi,banana,8366.47,374039.38
Gujarat,Gujarat_District,2020,Kharif,mango,28233.95,211813.11
Gujarat,Gujarat_District,2020,Rabi,coconut,48438.59,332870.86
Gujarat,Gujarat_District,2020,Kharif,coffee,40634.21,23269.27
Gujarat,Gujarat_District,2020,Kharif,papaya,38306.85,1469096.61
Gujarat,Gujarat_District,2020,Kharif,grapes,1166.46,23407.65
Gujarat,Gujarat_District,2020,Rabi,orange,43874.89,321828.2
Gujarat,Gujarat_District,2020,Whole Year,watermelon,47634.0,1332431.37
Gujarat,Gujarat_District,2020,Rabi,lentil,7114.73,5645.56
Gujarat,Gujarat_District,2020,Whole Year,pigeonpeas,11161.91,8850.11
Gujarat,Gujarat_District,2020,Whole Year,mungbean,34002.09,23437.31
Gujarat,Gujarat_District,2020,Rabi,blackgram,23662.3,12960.02
Gujarat,Gujarat_District,2020,Rabi,mothbeans,21671.69,7300.69
Gujarat,Gujarat_District,2020,Whole Year,kidneybeans,22955.49,34294.4
Gujarat,Gujarat_District,2020,Kharif,pomegranate,11486.83,65567.06
Gujarat,Gujarat_District,2020,Whole Year,muskmelon,31866.05,486942.23
Gujarat,Gujarat_District,2020,Kharif,apple,27243.81,317060.27
Haryana,Haryana_District,2020,Rabi,rice,13385.0,28210.53
Haryana,Haryana_District,2020,Rabi,maize,22722.44,51909.95
Haryana,Haryana_District,2020,Whole Year,chickpea,21861.8,23393.94
Haryana,Haryana_District,2020,Whole Year,cotton,46709.65,9572.96
Haryana,Haryana_District,2020,Rabi,jute,20747.28,46286.93
Haryana,Haryana_District,2020,Kharif,banana,48539.0,1717921.45
Haryana,Haryana_District,2020,Rabi,mango,16505.98,160603.15
Haryana,Haryana_District,2020,Whole Year,coconut,12405.0,134710.08
Haryana,Haryana_District,2020,Whole Year,coffee,19431.13,18416.94
Haryana,Haryana_District,2020,Kharif,papaya,25095.04,1272722.31
Haryana,Haryana_District,2020,Kharif,grapes,5387.12,116107.59
Haryana,Haryana_District,2020,Rabi,orange,30251.53,278339.52
Haryana,Haryana_District,2020,Kharif,watermelon,10720.68,198129.11
Haryana,Haryana_District,2020,Whole Year,lentil,37086.63,29042.86
Haryana,Haryana_District,2020,Whole Year,pigeonpeas,31843.71,23888.39
Haryana,Haryana_District,2020,Whole Year,mungbean,1030.3,554.32
Haryana,Haryana_District,2020,Kharif,blackgram,28238.97,9922.19
Haryana,Haryana_District,2020,Rabi,mothbeans,6190.11,2989.42
Haryana,Haryana_District,2020,Rabi,kidneybeans,23186.35,32512.43
Haryana,Haryana_District,2020,Whole Year,pomegranate,40135.8,466685.13
Haryana,Haryana_District,2020,Kharif,muskmelon,20228.5,195445.28
Haryana,Haryana_District,2020,Rabi,apple,39354.58,265826.41
Karnataka,Karnataka_District,2020,Whole Year,rice,24543.33,61948.73
Karnataka,Karnataka_District,2020,Kharif,maize,23329.68,61081.04
Karnataka,Karnataka_District,2020,Whole Year,chickpea,44950.41,51389.1
Karnataka,Karnataka_District,2020,Rabi,cotton,22993.43,13323.7
Karnataka,Karnataka_District,2020,Whole Year,jute,22570.18,57454.13
Karnataka,Karnataka_District,2020,Rabi,banana,38149.82,970339.2
Karnataka,Karnataka_District,2020,Whole Year,mango,21227.63,104143.74
Karnataka,Karnataka_District,2020,Kharif,coconut,22977.34,143084.23
Karnataka,Karnataka_District,2020,Rabi,coffee,36366.34,35128.44
Karnataka,Karnataka_District,2020,Rabi,papaya,13892.03,302878.22
Karnataka,Karnataka_District,2020,Kharif,grapes,21065.85,269718.98
Karnataka,Karnataka_District,2020,Kharif,orange,10912.49,119276.62
Karnataka,Karnataka_District,2020,Rabi,watermelon,7410.4,192592.52
Karnataka,Karnataka_District,2020,Kharif,lentil,734.15,456.76
Karnataka,Karnataka_District,2020,Rabi,pigeonpeas,26612.45,16458.91
Karnataka,Karnataka_District,2020,Kharif,mungbean,1652.52,1101.33
Karnataka,Karnataka_District,2020,Kharif,blackgram,2527.21,1359.65
Karnataka,Karnataka_District,2020,Kharif,mothbeans,20626.87,8989.28
Karnataka,Karnataka_District,2020,Kharif,kidneybeans,32510.61,46319.61
Karnataka,Karnataka_District,2020,Kharif,pomegranate,16597.21,111303.79
Karnataka,Karnataka_District,2020,Whole Year,muskmelon,5933.39,79680.66
Karnataka,Karnataka_District,2020,Rabi,apple,7569.13,115183.53
Kerala,Kerala_District,2020,Kharif,rice,42290.11,133747.85
Kerala,Kerala_District,2020,Whole Year,maize,21375.35,88226.2
Kerala,Kerala_District,2020,Kharif,chickpea,10857.28,7931.29
Kerala,Kerala_District,2020,Kharif,cotton,43953.39,33130.15
Kerala,Kerala_District,2020,Rabi,jute,6819.73,16086.98
Kerala,Kerala_District,2020,Whole Year,banana,37924.25,1164831.32
Kerala,Kerala_District,2020,Whole Year,mango,39846.63,241429.32
Kerala,Kerala_District,2020,Kharif,coconut,20585.34,185418.88
Kerala,Kerala_District,2020,Whole Year,coffee,20722.83,24406.8
Kerala,Kerala_District,2020,Whole Year,papaya,42989.87,2057829.52
Kerala,Kerala_District,2020,Rabi,grapes,1675.38,37249.82
Kerala,Kerala_District,2020,Rabi,orange,17552.33,178541.49
Kerala,Kerala_District,2020,Rabi,watermelon,18307.91,442402.48
Kerala,Kerala_District,2020,Kharif,lentil,28552.24,33472.43
Kerala,Kerala_District,2020,Kharif,pigeonpeas,31094.52,28653.24
Kerala,Kerala_District,2020,Whole Year,mungbean,19963.56,17347.91
Kerala,Kerala_District,2020,Rabi,blackgram,18232.69,12587.54
Kerala,Kerala_District,2020,Rabi,mothbeans,7157.4,3457.8
Kerala,Kerala_District,2020,Kharif,kidneybeans,11791.79,13396.56
Kerala,Kerala_District,2020,Whole Year,pomegranate,19547.68,173902.95
Kerala,Kerala_District,2020,Whole Year,muskmelon,9121.91,154851.15
Kerala,Kerala_District,2020,Whole Year,apple,40098.96,741550.48
Madhya Pradesh,Madhya Pradesh_District,2020,Rabi,rice,24949.26,39814.5
Madhya Pradesh,Madhya Pradesh_District,2020,Kharif,maize,40959.87,101474.93
Madhya Pradesh,Madhya Pradesh_District,2020,Rabi,chickpea,16626.1,17745.64
Madhya Pradesh,Madhya Pradesh_District,2020,Whole Year,cotton,11508.49,6686.2
Madhya Pradesh,Madhya Pradesh_District,2020,Whole Year,jute,21245.97,44509.2
Madhya Pradesh,Madhya Pradesh_District,2020,Kharif,banana,35709.06,1006133.99
Madhya Pradesh,Madhya Pradesh_District,2020,Rabi,mango,15936.34,99731.89
Madhya Pradesh,Madhya Pradesh_District,2020,Kharif,coconut,15297.54,139373.99
Madhya Pradesh,Madhya Pradesh_District,2020,Kharif,coffee,27073.98,20931.46
Madhya Pradesh,Madhya Pradesh_District,2020,Whole Year,papaya,35807.67,1266851.83
Madhya Pradesh,Madhya Pradesh_District,2020,Rabi,grapes,35979.16,890382.11
Madhya Pradesh,Madhya Pradesh_District,2020,Whole Year,orange,49099.82,758589.92
Madhya Pradesh,Madhya Pradesh_District,2020,Whole Year,watermelon,46802.08,1293963.87
Madhya Pradesh,Madhya Pradesh_District,2020,Rabi,lentil,33675.59,30302.93
Madhya Pradesh,Madhya Pradesh_District,2020,Rabi,pigeonpeas,10245.12,8793.24
Madhya Pradesh,Madhya Pradesh_District,2020,Rabi,mungbean,44166.62,28439.9
Madhya Pradesh,Madhya Pradesh_District,2020,Kharif,blackgram,45857.11,40619.32
Madhya Pradesh,Madhya Pradesh_District,2020,Whole Year,mothbeans,33643.55,16846.51
Madhya Pradesh,Madhya Pradesh_District,2020,Rabi,kidneybeans,32378.49,39565.89
Madhya Pradesh,Madhya Pradesh_District,2020,Rabi,pomegranate,45740.55,397788.78
Madhya Pradesh,Madhya Pradesh_District,2020,Whole Year,muskmelon,29772.28,408892.36
Madhya Pradesh,Madhya Pradesh_District,2020,Kharif,apple,2949.67,30797.92
Maharashtra,Maharashtra_District,2020,Kharif,rice,33687.94,86092.66
Maharashtra,Maharashtra_District,2020,Whole Year,maize,39459.42,127772.18
Maharashtra,Maharashtra_District,2020,Rabi,chickpea,42962.22,54631.65
Maharashtra,Maharashtra_District,2020,Whole Year,cotton,15145.91,8595.19
Maharashtra,Maharashtra_District,2020,Rabi,jute,27421.23,55041.62
Maharashtra,Maharashtra_District,2020,Rabi,banana,34148.77,1183389.09
Maharashtra,Maharashtra_District,2020,Whole Year,mango,15491.4,145723.03
Maharashtra,Maharashtra_District,2020,Rabi,coconut,771.28,6643.96
Maharashtra,Maharashtra_District,2020,Kharif,coffee,18900.77,14910.1
Maharashtra,Maharashtra_District,2020,Kharif,papaya,18113.54,564133.41
Maharashtra,Maharashtra_District,2020,Whole Year,grapes,48268.32,645493.01
Maharashtra,Maharashtra_District,2020,Kharif,orange,31880.04,256186.97
Maharashtra,Maharashtra_District,2020,Whole Year,watermelon,22457.8,523035.58
Maharashtra,Maharashtra_District,2020,Rabi,lentil,22403.64,14446.67
Maharashtra,Maharashtra_District,2020,Kharif,pigeonpeas,45083.0,41252.98
Maharashtra,Maharashtra_District,2020,Kharif,mungbean,38250.07,23901.81
Maharashtra,Maharashtra_District,2020,Kharif,blackgram,14914.66,8989.58
Maharashtra,Maharashtra_District,2020,Whole Year,mothbeans,23440.46,8207.01
Maharashtra,Maharashtra_District,2020,Rabi,kidneybeans,7862.41,11992.38
Maharashtra,Maharashtra_District,2020,Kharif,pomegranate,26583.65,118698.12
Maharashtra,Maharashtra_District,2020,Kharif,muskmelon,16323.83,307994.21
Maharashtra,Maharashtra_District,2020,Whole Year,apple,26519.63,220898.65
Punjab,Punjab_District,2020,Kharif,rice,46345.7,93475.76
Punjab,Punjab_District,2020,Kharif,maize,16070.19,43933.86
Punjab,Punjab_District,2020,Whole Year,chickpea,17640.3,6438.69
Punjab,Punjab_District,2020,Kharif,cotton,45109.13,19114.88
Punjab,Punjab_District,2020,Kharif,jute,24501.75,63733.85
Punjab,Punjab_District,2020,Whole Year,banana,31127.03,979884.14
Punjab,Punjab_District,2020,Kharif,mango,23887.35,165025.32
Punjab,Punjab_District,2020,Whole Year,coconut,6532.81,31855.75
Punjab,Punjab_District,2020,Kharif,coffee,34899.02,25934.37
Punjab,Punjab_District,2020,Rabi,papaya,4593.13,234804.87
Punjab,Punjab_District,2020,Kharif,grapes,1928.72,43825.37
Punjab,Punjab_District,2020,Kharif,orange,35670.08,339274.49
Punjab,Punjab_District,2020,Kharif,watermelon,35951.47,1072335.0
Punjab,Punjab_District,2020,Whole Year,lentil,42853.24,35525.24
Punjab,Punjab_District,2020,Kharif,pigeonpeas,24856.68,21794.45
Punjab,Punjab_District,2020,Whole Year,mungbean,15310.15,6154.05
Punjab,Punjab_District,2020,Whole Year,blackgram,48797.71,34730.59
Punjab,Punjab_District,2020,Whole Year,mothbeans,5278.93,2769.61
Punjab,Punjab_District,2020,Rabi,kidneybeans,3426.47,3794.85
Punjab,Punjab_District,2020,Kharif,pomegranate,49607.78,306071.26
Punjab,Punjab_District,2020,Kharif,muskmelon,32182.11,384270.94
Punjab,Punjab_District,2020,Rabi,apple,46461.15,487960.04
Rajasthan,Rajasthan_District,2020,Rabi,rice,3183.83,6917.23
Rajasthan,Rajasthan_District,2020,Rabi,maize,47578.28,150021.61
Rajasthan,Rajasthan_District,2020,Whole Year,chickpea,37071.63,49809.2
Rajasthan,Rajasthan_District,2020,Rabi,cotton,20167.71,3154.48
Rajasthan,Rajasthan_District,2020,Kharif,jute,9992.75,23021.65
Rajasthan,Rajasthan_District,2020,Whole Year,banana,41012.06,1067386.01
Rajasthan,Rajasthan_District,2020,Rabi,mango,13288.1,50558.95
Rajasthan,Rajasthan_District,2020,Kharif,coconut,8806.97,50272.52
Rajasthan,Rajasthan_District,2020,Rabi,coffee,21094.8,21514.16
Rajasthan,Rajasthan_District,2020,Rabi,papaya,15142.1,571473.46
Rajasthan,Rajasthan_District,2020,Whole Year,grapes,31246.36,529246.8
Rajasthan,Rajasthan_District,2020,Kharif,orange,28618.91,241346.61
Rajasthan,Rajasthan_District,2020,Rabi,watermelon,9477.28,272240.13
Rajasthan,Rajasthan_District,2020,Whole Year,lentil,3031.88,1775.25
Rajasthan,Rajasthan_District,2020,Whole Year,pigeonpeas,23138.15,11411.33
Rajasthan,Rajasthan_District,2020,Rabi,mungbean,21425.31,10537.32
Rajasthan,Rajasthan_District,2020,Whole Year,blackgram,11861.06,6565.37
Rajasthan,Rajasthan_District,2020,Whole Year,mothbeans,28315.26,13822.01
Rajasthan,Rajasthan_District,2020,Kharif,kidneybeans,7725.72,4783.39
Rajasthan,Rajasthan_District,2020,Kharif,pomegranate,9554.49,58748.34
Rajasthan,Rajasthan_District,2020,Whole Year,muskmelon,22929.4,310119.8
Rajasthan,Rajasthan_District,2020,Whole Year,apple,21565.49,120908.67
Tamil Nadu,Tamil Nadu_District,2020,Whole Year,rice,6710.86,15167.93
Tamil Nadu,Tamil Nadu_District,2020,Rabi,maize,9940.49,22786.52
Tamil Nadu,Tamil Nadu_District,2020,Rabi,chickpea,40655.73,30400.41
Tamil Nadu,Tamil Nadu_District,2020,Kharif,cotton,21441.12,10770.08
Tamil Nadu,Tamil Nadu_District,2020,Kharif,jute,44839.7,102049.6
Tamil Nadu,Tamil Nadu_District,2020,Kharif,banana,20973.12,537798.96
Tamil Nadu,Tamil Nadu_District,2020,Whole Year,mango,31629.39,249263.71
Tamil Nadu,Tamil Nadu_District,2020,Rabi,coconut,24628.73,183290.83
Tamil Nadu,Tamil Nadu_District,2020,Rabi,coffee,22717.27,25723.5
Tamil Nadu,Tamil Nadu_District,2020,Rabi,papaya,17143.36,747888.86
Tamil Nadu,Tamil Nadu_District,2020,Whole Year,grapes,36401.39,884447.55
Tamil Nadu,Tamil Nadu_District,2020,Kharif,orange,40376.5,362708.17
Tamil Nadu,Tamil Nadu_District,2020,Rabi,watermelon,49994.51,1105254.64
Tamil Nadu,Tamil Nadu_District,2020,Kharif,lentil,42756.48,41024.76
Tamil Nadu,Tamil Nadu_District,2020,Rabi,pigeonpeas,39374.1,29181.39
Tamil Nadu,Tamil Nadu_District,2020,Whole Year,mungbean,25126.2,13281.99
Tamil Nadu,Tamil Nadu_District,2020,Kharif,blackgram,16648.84,11946.08
Tamil Nadu,Tamil Nadu_District,2020,Rabi,mothbeans,4711.58,1435.92
Tamil Nadu,Tamil Nadu_District,2020,Rabi,kidneybeans,28031.76,23366.4
Tamil Nadu,Tamil Nadu_District,2020,Kharif,pomegranate,960.67,11143.78
Tamil Nadu,Tamil Nadu_District,2020,Kharif,muskmelon,42749.21,663662.15
Tamil Nadu,Tamil Nadu_District,2020,Kharif,apple,954.11,9017.8
Uttar Pradesh,Uttar Pradesh_District,2020,Rabi,rice,18070.76,53648.31
Uttar Pradesh,Uttar Pradesh_District,2020,Rabi,maize,40670.67,100481.8
Uttar Pradesh,Uttar Pradesh_District,2020,Kharif,chickpea,34324.51,35263.25
Uttar Pradesh,Uttar Pradesh_District,2020,Whole Year,cotton,26419.69,18363.61
Uttar Pradesh,Uttar Pradesh_District,2020,Whole Year,jute,45464.1,130532.2
Uttar Pradesh,Uttar Pradesh_District,2020,Kharif,banana,27547.84,666332.79
Uttar Pradesh,Uttar Pradesh_District,2020,Whole Year,mango,27092.66,182305.83
Uttar Pradesh,Uttar Pradesh_District,2020,Whole Year,coconut,17537.56,152697.45
Uttar Pradesh,Uttar Pradesh_District,2020,Rabi,coffee,27926.79,22556.01
Uttar Pradesh,Uttar Pradesh_District,2020,Rabi,papaya,36936.14,1585462.77
Uttar Pradesh,Uttar Pradesh_District,2020,Rabi,grapes,7416.5,101630.94
Uttar Pradesh,Uttar Pradesh_District,2020,Rabi,orange,21442.77,189932.73
Uttar Pradesh,Uttar Pradesh_District,2020,Kharif,watermelon,33530.57,953452.36
Uttar Pradesh,Uttar Pradesh_District,2020,Whole Year,lentil,31175.11,22993.95
Uttar Pradesh,Uttar Pradesh_District,2020,Kharif,pigeonpeas,27131.98,20982.96
Uttar Pradesh,Uttar Pradesh_District,2020,Kharif,mungbean,9935.57,5070.59
Uttar Pradesh,Uttar Pradesh_District,2020,Whole Year,blackgram,47647.25,27388.96
Uttar Pradesh,Uttar Pradesh_District,2020,Kharif,mothbeans,7933.19,3909.63
Uttar Pradesh,Uttar Pradesh_District,2020,Rabi,kidneybeans,34821.93,63870.58
Uttar Pradesh,Uttar Pradesh_District,2020,Kharif,pomegranate,31292.7,158313.65
Uttar Pradesh,Uttar Pradesh_District,2020,Rabi,muskmelon,41884.92,642823.85
Uttar Pradesh,Uttar Pradesh_District,2020,Kharif,apple,25070.3,287573.84
West Bengal,West Bengal_District,2020,Whole Year,rice,44789.25,159942.91
West Bengal,West Bengal_District,2020,Rabi,maize,45736.89,143548.81
West Bengal,West Bengal_District,2020,Rabi,chickpea,31135.54,16419.54
West Bengal,West Bengal_District,2020,Whole Year,cotton,39327.29,26204.07
West Bengal,West Bengal_District,2020,Kharif,jute,4192.9,9117.86
West Bengal,West Bengal_District,2020,Whole Year,banana,48669.74,1782587.75
West Bengal,West Bengal_District,2020,Kharif,mango,45235.25,286742.55
West Bengal,West Bengal_District,2020,Whole Year,coconut,21638.05,234030.54
West Bengal,West Bengal_District,2020,Kharif,coffee,2295.25,1140.42
West Bengal,West Bengal_District,2020,Kharif,papaya,25399.02,1062249.58
West Bengal,West Bengal_District,2020,Whole Year,grapes,24709.71,333168.57
West Bengal,West Bengal_District,2020,Kharif,orange,18164.67,228890.34
West Bengal,West Bengal_District,2020,Rabi,watermelon,22704.81,501998.44
West Bengal,West Bengal_District,2020,Rabi,lentil,22488.33,15946.2
West Bengal,West Bengal_District,2020,Rabi,pigeonpeas,22793.8,17589.49
West Bengal,West Bengal_District,2020,Whole Year,mungbean,21209.74,16103.58
West Bengal,West Bengal_District,2020,Rabi,blackgram,48175.78,26503.35
West Bengal,West Bengal_District,2020,Whole Year,mothbeans,3045.52,1663.73
West Bengal,West Bengal_District,2020,Rabi,kidneybeans,27273.22,22167.77
West Bengal,West Bengal_District,2020,Rabi,pomegranate,47165.97,245602.0
West Bengal,West Bengal_District,2020,Kharif,muskmelon,21244.53,298314.65
West Bengal,West Bengal_District,2020,Rabi,apple,5841.74,57561.33
Andhra Pradesh,Andhra Pradesh_District,2021,Whole Year,rice,12428.46,30198.88
Andhra Pradesh,Andhra Pradesh_District,2021,Kharif,maize,47952.33,144900.31
Andhra Pradesh,Andhra Pradesh_District,2021,Kharif,chickpea,2123.15,1034.34
Andhra Pradesh,Andhra Pradesh_District,2021,Kharif,cotton,35056.68,9428.7
Andhra Pradesh,Andhra Pradesh_District,2021,Kharif,jute,14017.87,36002.42
Andhra Pradesh,Andhra Pradesh_District,2021,Whole Year,banana,9778.76,280391.18
Andhra Pradesh,Andhra Pradesh_District,2021,Rabi,mango,24361.31,201867.3
Andhra Pradesh,Andhra Pradesh_District,2021,Rabi,coconut,19510.02,165197.56
Andhra Pradesh,Andhra Pradesh_District,2021,Kharif,coffee,1098.3,1379.84
Andhra Pradesh,Andhra Pradesh_District,2021,Whole Year,papaya,6805.95,319842.92
Andhra Pradesh,Andhra Pradesh_District,2021,Whole Year,grapes,34652.68,534067.68
Andhra Pradesh,Andhra Pradesh_District,2021,Whole Year,orange,30562.47,335510.58
Andhra Pradesh,Andhra Pradesh_District,2021,Rabi,watermelon,29117.69,547451.32
Andhra Pradesh,Andhra Pradesh_District,2021,Rabi,lentil,43572.11,33488.19
Andhra Pradesh,Andhra Pradesh_District,2021,Rabi,pigeonpeas,11118.94,6834.72
Andhra Pradesh,Andhra Pradesh_District,2021,Kharif,mungbean,48101.18,41393.34
Andhra Pradesh,Andhra Pradesh_District,2021,Kharif,blackgram,17855.11,10197.93
Andhra Pradesh,Andhra Pradesh_District,2021,Kharif,mothbeans,2113.09,812.41
Andhra Pradesh,Andhra Pradesh_District,2021,Rabi,kidneybeans,15177.42,17927.12
Andhra Pradesh,Andhra Pradesh_District,2021,Whole Year,pomegranate,4159.99,23720.62
Andhra Pradesh,Andhra Pradesh_District,2021,Whole Year,muskmelon,11153.19,164680.85
Andhra Pradesh,Andhra Pradesh_District,2021,Rabi,apple,14196.22,206174.35
Bihar,Bihar_District,2021,Whole Year,rice,23300.48,40840.27
Bihar,Bihar_District,2021,Kharif,maize,40228.93,77475.56
Bihar,Bihar_District,2021,Rabi,chickpea,22641.78,19777.02
Bihar,Bihar_District,2021,Kharif,cotton,8960.74,3746.08
Bihar,Bihar_District,2021,Rabi,jute,48558.92,85828.46
Bihar,Bihar_District,2021,Rabi,banana,22387.33,670160.72
Bihar,Bihar_District,2021,Whole Year,mango,36806.25,263203.28
Bihar,Bihar_District,2021,Rabi,coconut,41083.92,310682.86
Bihar,Bihar_District,2021,Kharif,coffee,36885.25,20792.21
Bihar,Bihar_District,2021,Rabi,papaya,44708.03,1906112.31
Bihar,Bihar_District,2021,Whole Year,grapes,42469.07,1202216.04
Bihar,Bihar_District,2021,Kharif,orange,39941.48,307497.69
Bihar,Bihar_District,2021,Rabi,watermelon,8983.89,261501.92
Bihar,Bihar_District,2021,Whole Year,lentil,17178.0,8631.92
Bihar,Bihar_District,2021,Whole Year,pigeonpeas,14540.22,3958.15
Bihar,Bihar_District,2021,Whole Year,mungbean,10036.97,5756.03
Bihar,Bihar_District,2021,Whole Year,blackgram,11543.06,7691.97
Bihar,Bihar_District,2021,Whole Year,mothbeans,30777.79,9444.13
Bihar,Bihar_District,2021,Rabi,kidneybeans,11763.01,15748.25
Bihar,Bihar_District,2021,Whole Year,pomegranate,48694.79,416584.13
Bihar,Bihar_District,2021,Whole Year,muskmelon,46767.22,831253.75
Bihar,Bihar_District,2021,Whole Year,apple,17562.59,213775.95
Gujarat,Gujarat_District,2021,Rabi,rice,40903.05,111314.78
Gujarat,Gujarat_District,2021,Whole Year,maize,4282.42,10274.87
Gujarat,Gujarat_District,2021,Whole Year,chickpea,32346.82,40570.02
Gujarat,Gujarat_District,2021,Whole Year,cotton,33044.45,15749.79
Gujarat,Gujarat_District,2021,Whole Year,jute,9678.18,20948.76
Gujarat,Gujarat_District,2021,Kharif,banana,6154.54,179809.75
Gujarat,Gujarat_District,2021,Whole Year,mango,30697.5,221560.33
Gujarat,Gujarat_District,2021,Kharif,coconut,41264.26,484097.24
Gujarat,Gujarat_District,2021,Whole Year,coffee,37548.82,32025.39
Gujarat,Gujarat_District,2021,Kharif,papaya,28672.12,1235496.43
Gujarat,Gujarat_District,2021,Kharif,grapes,22713.72,403948.6
Gujarat,Gujarat_District,2021,Rabi,orange,2099.48,24739.83
Gujarat,Gujarat_District,2021,Kharif,watermelon,16287.3,289496.49
Gujarat,Gujarat_District,2021,Rabi,lentil,17143.63,13208.03
Gujarat,Gujarat_District,2021,Whole Year,pigeonpeas,9482.82,7044.47
Gujarat,Gujarat_District,2021,Kharif,mungbean,34766.16,22693.87
Gujarat,Gujarat_District,2021,Kharif,blackgram,11910.89,8014.03
Gujarat,Gujarat_District,2021,Kharif,mothbeans,30644.65,15592.61
Gujarat,Gujarat_District,2021,Rabi,kidneybeans,9686.77,15410.11
Gujarat,Gujarat_District,2021,Rabi,pomegranate,13677.65,122893.22
Gujarat,Gujarat_District,2021,Rabi,muskmelon,13018.12,209666.92
Gujarat,Gujarat_District,2021,Kharif,apple,31815.81,422721.3
Haryana,Haryana_District,2021,Rabi,rice,33257.68,56833.96
Haryana,Haryana_District,2021,Kharif,maize,19864.54,53811.21
Haryana,Haryana_District,2021,Kharif,chickpea,47381.9,46503.18
Haryana,Haryana_District,2021,Whole Year,cotton,39851.05,22293.56
Haryana,Haryana_District,2021,Kharif,jute,7773.76,15131.19
Haryana,Haryana_District,2021,Kharif,banana,30656.13,718961.35
Haryana,Haryana_District,2021,Whole Year,mango,15271.44,142894.85
Haryana,Haryana_District,2021,Rabi,coconut,21184.4,142088.44
Haryana,Haryana_District,2021,Rabi,coffee,46868.35,34599.84
Haryana,Haryana_District,2021,Rabi,papaya,19823.05,725568.35
Haryana,Haryana_District,2021,Kharif,grapes,25219.12,590580.62
Haryana,Haryana_District,2021,Whole Year,orange,44428.54,483507.58
Haryana,Haryana_District,2021,Rabi,watermelon,16238.05,399531.42
Haryana,Haryana_District,2021,Kharif,lentil,31146.19,39202.33
Haryana,Haryana_District,2021,Whole Year,pigeonpeas,7326.61,6923.84
